Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-11 12:00:00,Canada,Québec,CA-QC,2.56,29.7,99.33,97.22,hydroquebec.com,false,
2023-01-11 13:00:00,Canada,Québec,CA-QC,2.43,29.61,99.36,97.54,hydroquebec.com,false,
2023-01-11 14:00:00,Canada,Québec,CA-QC,2.48,29.8,99.33,97.58,hydroquebec.com,false,
2023-01-11 15:00:00,Canada,Québec,CA-QC,2.49,29.92,99.33,97.53,hydroquebec.com,false,
2023-01-11 16:00:00,Canada,Québec,CA-QC,2.4,29.93,99.35,97.62,hydroquebec.com,false,
2023-01-11 17:00:00,Canada,Québec,CA-QC,2.22,29.81,99.4,97.85,hydroquebec.com,false,
2023-01-11 18:00:00,Canada,Québec,CA-QC,0.7,28.14,99.81,99.38,hydroquebec.com,false,
2023-01-11 19:00:00,Canada,Québec,CA-QC,0.33,27.63,99.91,99.67,hydroquebec.com,false,
2023-01-11 20:00:00,Canada,Québec,CA-QC,1.65,28.96,99.55,98.09,hydroquebec.com,false,
2023-01-11 21:00:00,Canada,Québec,CA-QC,2.06,29.31,99.44,97.82,hydroquebec.com,false,
2023-01-11 22:00:00,Canada,Québec,CA-QC,2.14,29.22,99.42,97.61,hydroquebec.com,false,
2023-01-11 23:00:00,Canada,Québec,CA-QC,1.96,28.98,99.47,97.75,hydroquebec.com,false,
2023-01-12 00:00:00,Canada,Québec,CA-QC,1.89,28.87,99.49,97.86,hydroquebec.com,false,
2023-01-12 01:00:00,Canada,Québec,CA-QC,1.95,28.97,99.47,97.82,hydroquebec.com,false,
2023-01-12 02:00:00,Canada,Québec,CA-QC,2.19,29.36,99.41,97.76,hydroquebec.com,false,
2023-01-12 03:00:00,Canada,Québec,CA-QC,2.13,29.35,99.42,97.59,hydroquebec.com,false,
2023-01-12 04:00:00,Canada,Québec,CA-QC,1.58,28.7,99.57,97.65,hydroquebec.com,false,
2023-01-12 05:00:00,Canada,Québec,CA-QC,0.38,27.51,99.9,99.23,hydroquebec.com,false,
2023-01-12 06:00:00,Canada,Québec,CA-QC,0.14,27.29,99.96,99.55,hydroquebec.com,false,
2023-01-12 07:00:00,Canada,Québec,CA-QC,0.21,27.32,99.94,99.21,hydroquebec.com,false,
2023-01-12 08:00:00,Canada,Québec,CA-QC,0.25,27.35,99.93,99.03,hydroquebec.com,false,
2023-01-12 09:00:00,Canada,Québec,CA-QC,0.53,27.55,99.86,98.21,hydroquebec.com,false,
2023-01-12 10:00:00,Canada,Québec,CA-QC,0.79,27.78,99.79,97.85,hydroquebec.com,false,
2023-01-12 11:00:00,Canada,Québec,CA-QC,1.23,28.21,99.67,97.5,hydroquebec.com,false,
2023-01-12 12:00:00,Canada,Québec,CA-QC,1.73,28.77,99.53,97.48,hydroquebec.com,false,
2023-01-12 13:00:00,Canada,Québec,CA-QC,2.32,29.54,99.37,97.49,hydroquebec.com,false,
2023-01-12 14:00:00,Canada,Québec,CA-QC,2.35,29.65,99.36,97.6,hydroquebec.com,false,
2023-01-12 15:00:00,Canada,Québec,CA-QC,1.62,28.85,99.56,98.22,hydroquebec.com,false,
2023-01-12 16:00:00,Canada,Québec,CA-QC,1.27,28.48,99.66,98.6,hydroquebec.com,false,
2023-01-12 17:00:00,Canada,Québec,CA-QC,1.06,28.3,99.71,98.94,hydroquebec.com,false,
2023-01-12 18:00:00,Canada,Québec,CA-QC,0.78,27.99,99.79,99.23,hydroquebec.com,false,
2023-01-12 19:00:00,Canada,Québec,CA-QC,0.67,27.85,99.82,99.31,hydroquebec.com,false,
2023-01-12 20:00:00,Canada,Québec,CA-QC,0.94,28.1,99.75,98.86,hydroquebec.com,false,
2023-01-12 21:00:00,Canada,Québec,CA-QC,1.53,28.61,99.59,98.06,hydroquebec.com,false,
2023-01-12 22:00:00,Canada,Québec,CA-QC,0.55,27.45,99.85,99.31,hydroquebec.com,false,
2023-01-12 23:00:00,Canada,Québec,CA-QC,0.0,26.79,100.0,100.0,hydroquebec.com,false,
2023-01-13 00:00:00,Canada,Québec,CA-QC,0.0,26.77,100.0,100.0,hydroquebec.com,false,
2023-01-13 01:00:00,Canada,Québec,CA-QC,0.0,26.73,100.0,100.0,hydroquebec.com,false,
2023-01-13 02:00:00,Canada,Québec,CA-QC,0.0,26.74,100.0,100.0,hydroquebec.com,false,
2023-01-13 03:00:00,Canada,Québec,CA-QC,0.0,26.86,100.0,100.0,hydroquebec.com,false,
2023-01-13 04:00:00,Canada,Québec,CA-QC,0.0,27.02,100.0,100.0,hydroquebec.com,false,
2023-01-13 05:00:00,Canada,Québec,CA-QC,0.0,27.15,100.0,100.0,hydroquebec.com,false,
2023-01-13 06:00:00,Canada,Québec,CA-QC,0.03,27.09,99.99,99.42,hydroquebec.com,false,
2023-01-13 07:00:00,Canada,Québec,CA-QC,0.04,27.08,99.99,99.13,hydroquebec.com,false,
2023-01-13 08:00:00,Canada,Québec,CA-QC,0.07,26.99,99.98,98.62,hydroquebec.com,false,
2023-01-13 09:00:00,Canada,Québec,CA-QC,0.17,27.13,99.95,98.52,hydroquebec.com,false,
2023-01-13 10:00:00,Canada,Québec,CA-QC,0.22,27.35,99.94,99.15,hydroquebec.com,false,
2023-01-13 11:00:00,Canada,Québec,CA-QC,0.0,27.18,100.0,100.0,hydroquebec.com,false,
2023-01-13 12:00:00,Canada,Québec,CA-QC,0.0,26.99,100.0,100.0,hydroquebec.com,false,
2023-01-13 13:00:00,Canada,Québec,CA-QC,0.0,26.83,100.0,100.0,hydroquebec.com,false,
2023-01-13 14:00:00,Canada,Québec,CA-QC,0.0,26.82,100.0,100.0,hydroquebec.com,false,
2023-01-13 15:00:00,Canada,Québec,CA-QC,0.13,27.0,99.96,99.96,hydroquebec.com,false,
2023-01-13 16:00:00,Canada,Québec,CA-QC,0.13,26.95,99.97,99.97,hydroquebec.com,false,
2023-01-13 17:00:00,Canada,Québec,CA-QC,0.0,26.69,100.0,100.0,hydroquebec.com,false,
2023-01-13 18:00:00,Canada,Québec,CA-QC,0.0,26.67,100.0,100.0,hydroquebec.com,false,
2023-01-13 19:00:00,Canada,Québec,CA-QC,0.0,26.65,100.0,100.0,hydroquebec.com,false,
2023-01-13 20:00:00,Canada,Québec,CA-QC,0.0,26.62,100.0,100.0,hydroquebec.com,false,
2023-01-13 21:00:00,Canada,Québec,CA-QC,0.0,26.55,100.0,100.0,hydroquebec.com,false,
2023-01-13 22:00:00,Canada,Québec,CA-QC,0.0,26.51,100.0,100.0,hydroquebec.com,false,
2023-01-13 23:00:00,Canada,Québec,CA-QC,0.0,26.53,100.0,100.0,hydroquebec.com,false,
2023-01-14 00:00:00,Canada,Québec,CA-QC,0.0,26.61,100.0,100.0,hydroquebec.com,false,
2023-01-14 01:00:00,Canada,Québec,CA-QC,0.0,26.71,100.0,100.0,hydroquebec.com,false,
2023-01-14 02:00:00,Canada,Québec,CA-QC,0.0,26.8,100.0,100.0,hydroquebec.com,false,
2023-01-14 03:00:00,Canada,Québec,CA-QC,0.0,26.97,100.0,100.0,hydroquebec.com,false,
2023-01-14 04:00:00,Canada,Québec,CA-QC,0.0,27.16,100.0,100.0,hydroquebec.com,false,
2023-01-14 05:00:00,Canada,Québec,CA-QC,0.0,27.31,100.0,100.0,hydroquebec.com,false,
2023-01-14 06:00:00,Canada,Québec,CA-QC,0.0,27.44,100.0,100.0,hydroquebec.com,false,
2023-01-14 07:00:00,Canada,Québec,CA-QC,0.0,27.5,100.0,100.0,hydroquebec.com,false,
2023-01-14 08:00:00,Canada,Québec,CA-QC,0.0,27.51,100.0,100.0,hydroquebec.com,false,
2023-01-14 09:00:00,Canada,Québec,CA-QC,0.0,27.49,100.0,100.0,hydroquebec.com,false,
2023-01-14 10:00:00,Canada,Québec,CA-QC,0.0,27.47,100.0,100.0,hydroquebec.com,false,
2023-01-14 11:00:00,Canada,Québec,CA-QC,0.0,27.39,100.0,100.0,hydroquebec.com,false,
2023-01-14 12:00:00,Canada,Québec,CA-QC,0.0,27.25,100.0,100.0,hydroquebec.com,false,
2023-01-14 13:00:00,Canada,Québec,CA-QC,0.0,27.16,100.0,100.0,hydroquebec.com,false,
2023-01-14 14:00:00,Canada,Québec,CA-QC,0.0,27.12,100.0,100.0,hydroquebec.com,false,
2023-01-14 15:00:00,Canada,Québec,CA-QC,0.0,27.13,100.0,100.0,hydroquebec.com,false,
2023-01-14 16:00:00,Canada,Québec,CA-QC,0.0,27.18,100.0,100.0,hydroquebec.com,false,
2023-01-14 17:00:00,Canada,Québec,CA-QC,0.0,27.27,100.0,100.0,hydroquebec.com,false,
2023-01-14 18:00:00,Canada,Québec,CA-QC,0.0,27.36,100.0,100.0,hydroquebec.com,false,
2023-01-14 19:00:00,Canada,Québec,CA-QC,0.0,27.37,100.0,100.0,hydroquebec.com,false,
2023-01-14 20:00:00,Canada,Québec,CA-QC,0.0,27.35,100.0,100.0,hydroquebec.com,false,
2023-01-14 21:00:00,Canada,Québec,CA-QC,0.0,27.27,100.0,100.0,hydroquebec.com,false,
2023-01-14 22:00:00,Canada,Québec,CA-QC,0.0,27.17,100.0,100.0,hydroquebec.com,false,
2023-01-14 23:00:00,Canada,Québec,CA-QC,0.0,27.12,100.0,100.0,hydroquebec.com,false,
2023-01-15 00:00:00,Canada,Québec,CA-QC,0.0,27.16,100.0,100.0,hydroquebec.com,false,
2023-01-15 01:00:00,Canada,Québec,CA-QC,0.0,27.2,100.0,100.0,hydroquebec.com,false,
2023-01-15 02:00:00,Canada,Québec,CA-QC,0.0,27.23,100.0,100.0,hydroquebec.com,false,
2023-01-15 03:00:00,Canada,Québec,CA-QC,0.0,27.28,100.0,100.0,hydroquebec.com,false,
2023-01-15 04:00:00,Canada,Québec,CA-QC,0.0,27.29,100.0,100.0,hydroquebec.com,false,
2023-01-15 05:00:00,Canada,Québec,CA-QC,0.0,27.26,100.0,100.0,hydroquebec.com,false,
2023-01-15 06:00:00,Canada,Québec,CA-QC,0.0,27.25,100.0,100.0,hydroquebec.com,false,
2023-01-15 07:00:00,Canada,Québec,CA-QC,0.0,27.23,100.0,100.0,hydroquebec.com,false,
2023-01-15 08:00:00,Canada,Québec,CA-QC,0.0,27.21,100.0,100.0,hydroquebec.com,false,
2023-01-15 09:00:00,Canada,Québec,CA-QC,0.0,27.18,100.0,100.0,hydroquebec.com,false,
2023-01-15 10:00:00,Canada,Québec,CA-QC,0.0,27.1,100.0,100.0,hydroquebec.com,false,
2023-01-15 11:00:00,Canada,Québec,CA-QC,0.0,26.99,100.0,100.0,hydroquebec.com,false,
2023-01-15 12:00:00,Canada,Québec,CA-QC,0.0,26.84,100.0,100.0,hydroquebec.com,false,
2023-01-15 13:00:00,Canada,Québec,CA-QC,0.0,26.75,100.0,100.0,hydroquebec.com,false,
2023-01-15 14:00:00,Canada,Québec,CA-QC,0.0,26.78,100.0,100.0,hydroquebec.com,false,
2023-01-15 15:00:00,Canada,Québec,CA-QC,0.0,26.92,100.0,100.0,hydroquebec.com,false,
2023-01-15 16:00:00,Canada,Québec,CA-QC,0.0,27.1,100.0,100.0,hydroquebec.com,false,
2023-01-15 17:00:00,Canada,Québec,CA-QC,0.0,27.24,100.0,100.0,hydroquebec.com,false,
2023-01-15 18:00:00,Canada,Québec,CA-QC,0.0,27.35,100.0,100.0,hydroquebec.com,false,
2023-01-15 19:00:00,Canada,Québec,CA-QC,0.0,27.43,100.0,100.0,hydroquebec.com,false,
2023-01-15 20:00:00,Canada,Québec,CA-QC,0.0,27.34,100.0,100.0,hydroquebec.com,false,
2023-01-15 21:00:00,Canada,Québec,CA-QC,0.0,27.06,100.0,100.0,hydroquebec.com,false,
2023-01-15 22:00:00,Canada,Québec,CA-QC,0.0,26.83,100.0,100.0,hydroquebec.com,false,
2023-01-15 23:00:00,Canada,Québec,CA-QC,0.0,26.75,100.0,100.0,hydroquebec.com,false,
2023-01-16 00:00:00,Canada,Québec,CA-QC,0.0,26.78,100.0,100.0,hydroquebec.com,false,
2023-01-16 01:00:00,Canada,Québec,CA-QC,0.0,26.76,100.0,100.0,hydroquebec.com,false,
2023-01-16 02:00:00,Canada,Québec,CA-QC,0.0,26.71,100.0,100.0,hydroquebec.com,false,
2023-01-16 03:00:00,Canada,Québec,CA-QC,0.0,26.66,100.0,100.0,hydroquebec.com,false,
2023-01-16 04:00:00,Canada,Québec,CA-QC,0.0,26.66,100.0,100.0,hydroquebec.com,false,
2023-01-16 05:00:00,Canada,Québec,CA-QC,0.0,26.7,100.0,100.0,hydroquebec.com,false,
2023-01-16 06:00:00,Canada,Québec,CA-QC,0.0,26.71,100.0,100.0,hydroquebec.com,false,
2023-01-16 07:00:00,Canada,Québec,CA-QC,0.0,26.7,100.0,100.0,hydroquebec.com,false,
2023-01-16 08:00:00,Canada,Québec,CA-QC,0.0,26.65,100.0,100.0,hydroquebec.com,false,
2023-01-16 09:00:00,Canada,Québec,CA-QC,0.0,26.62,100.0,100.0,hydroquebec.com,false,
2023-01-16 10:00:00,Canada,Québec,CA-QC,0.0,26.56,100.0,100.0,hydroquebec.com,false,
2023-01-16 11:00:00,Canada,Québec,CA-QC,0.0,26.41,100.0,100.0,hydroquebec.com,false,
2023-01-16 12:00:00,Canada,Québec,CA-QC,0.0,26.33,100.0,100.0,hydroquebec.com,false,
2023-01-16 13:00:00,Canada,Québec,CA-QC,0.0,26.33,100.0,100.0,hydroquebec.com,false,
2023-01-16 14:00:00,Canada,Québec,CA-QC,0.0,26.37,100.0,100.0,hydroquebec.com,false,
2023-01-16 15:00:00,Canada,Québec,CA-QC,0.0,26.46,100.0,100.0,hydroquebec.com,false,
2023-01-16 16:00:00,Canada,Québec,CA-QC,0.0,26.58,100.0,100.0,hydroquebec.com,false,
2023-01-16 17:00:00,Canada,Québec,CA-QC,0.0,26.67,100.0,100.0,hydroquebec.com,false,
2023-01-16 18:00:00,Canada,Québec,CA-QC,0.0,26.75,100.0,100.0,hydroquebec.com,false,
2023-01-16 19:00:00,Canada,Québec,CA-QC,0.0,26.83,100.0,100.0,hydroquebec.com,false,
2023-01-16 20:00:00,Canada,Québec,CA-QC,0.0,26.85,100.0,100.0,hydroquebec.com,false,
2023-01-16 21:00:00,Canada,Québec,CA-QC,0.0,26.81,100.0,100.0,hydroquebec.com,false,
2023-01-16 22:00:00,Canada,Québec,CA-QC,0.0,26.73,100.0,100.0,hydroquebec.com,false,
2023-01-16 23:00:00,Canada,Québec,CA-QC,0.0,26.75,100.0,100.0,hydroquebec.com,false,
2023-01-17 00:00:00,Canada,Québec,CA-QC,0.0,26.84,100.0,100.0,hydroquebec.com,false,
2023-01-17 01:00:00,Canada,Québec,CA-QC,0.0,26.94,100.0,100.0,hydroquebec.com,false,
2023-01-17 02:00:00,Canada,Québec,CA-QC,0.0,27.03,100.0,100.0,hydroquebec.com,false,
2023-01-17 03:00:00,Canada,Québec,CA-QC,0.0,27.13,100.0,100.0,hydroquebec.com,false,
2023-01-17 04:00:00,Canada,Québec,CA-QC,0.0,27.26,100.0,100.0,hydroquebec.com,false,
2023-01-17 05:00:00,Canada,Québec,CA-QC,0.0,27.37,100.0,100.0,hydroquebec.com,false,
2023-01-17 06:00:00,Canada,Québec,CA-QC,0.0,27.45,100.0,100.0,hydroquebec.com,false,
2023-01-17 07:00:00,Canada,Québec,CA-QC,0.0,27.51,100.0,100.0,hydroquebec.com,false,
2023-01-17 08:00:00,Canada,Québec,CA-QC,0.0,27.53,100.0,100.0,hydroquebec.com,false,
2023-01-17 09:00:00,Canada,Québec,CA-QC,0.0,27.52,100.0,100.0,hydroquebec.com,false,
2023-01-17 10:00:00,Canada,Québec,CA-QC,0.0,27.46,100.0,100.0,hydroquebec.com,false,
2023-01-17 11:00:00,Canada,Québec,CA-QC,0.0,27.31,100.0,100.0,hydroquebec.com,false,
2023-01-17 12:00:00,Canada,Québec,CA-QC,0.0,27.15,100.0,100.0,hydroquebec.com,false,
2023-01-17 13:00:00,Canada,Québec,CA-QC,0.0,27.12,100.0,100.0,hydroquebec.com,false,
2023-01-17 14:00:00,Canada,Québec,CA-QC,0.0,27.23,100.0,100.0,hydroquebec.com,false,
2023-01-17 15:00:00,Canada,Québec,CA-QC,0.0,27.38,100.0,100.0,hydroquebec.com,false,
2023-01-17 16:00:00,Canada,Québec,CA-QC,0.0,27.47,100.0,100.0,hydroquebec.com,false,
2023-01-17 17:00:00,Canada,Québec,CA-QC,0.0,27.54,100.0,100.0,hydroquebec.com,false,
2023-01-17 18:00:00,Canada,Québec,CA-QC,0.0,27.65,100.0,100.0,hydroquebec.com,false,
2023-01-17 19:00:00,Canada,Québec,CA-QC,0.0,27.61,100.0,100.0,hydroquebec.com,false,
2023-01-17 20:00:00,Canada,Québec,CA-QC,0.0,27.52,100.0,100.0,hydroquebec.com,false,
2023-01-17 21:00:00,Canada,Québec,CA-QC,0.0,27.35,100.0,100.0,hydroquebec.com,false,
2023-01-17 22:00:00,Canada,Québec,CA-QC,0.0,27.14,100.0,100.0,hydroquebec.com,false,
2023-01-17 23:00:00,Canada,Québec,CA-QC,0.0,27.18,100.0,100.0,hydroquebec.com,false,
2023-01-18 00:00:00,Canada,Québec,CA-QC,0.0,27.24,100.0,100.0,hydroquebec.com,false,
2023-01-18 01:00:00,Canada,Québec,CA-QC,0.0,27.3,100.0,100.0,hydroquebec.com,false,
2023-01-18 02:00:00,Canada,Québec,CA-QC,0.0,27.43,100.0,100.0,hydroquebec.com,false,
2023-01-18 03:00:00,Canada,Québec,CA-QC,0.0,27.51,100.0,100.0,hydroquebec.com,false,
2023-01-18 04:00:00,Canada,Québec,CA-QC,0.0,27.64,100.0,100.0,hydroquebec.com,false,
2023-01-18 05:00:00,Canada,Québec,CA-QC,0.0,27.76,100.0,100.0,hydroquebec.com,false,
2023-01-18 06:00:00,Canada,Québec,CA-QC,0.0,27.83,100.0,100.0,hydroquebec.com,false,
2023-01-18 07:00:00,Canada,Québec,CA-QC,0.0,27.86,100.0,100.0,hydroquebec.com,false,
2023-01-18 08:00:00,Canada,Québec,CA-QC,0.0,27.88,100.0,100.0,hydroquebec.com,false,
2023-01-18 09:00:00,Canada,Québec,CA-QC,0.0,27.86,100.0,100.0,hydroquebec.com,false,
2023-01-18 10:00:00,Canada,Québec,CA-QC,0.0,27.78,100.0,100.0,hydroquebec.com,false,
2023-01-18 11:00:00,Canada,Québec,CA-QC,0.0,27.59,100.0,100.0,hydroquebec.com,false,
2023-01-18 12:00:00,Canada,Québec,CA-QC,0.0,27.28,100.0,100.0,hydroquebec.com,false,
2023-01-18 13:00:00,Canada,Québec,CA-QC,0.0,27.2,100.0,100.0,hydroquebec.com,false,
2023-01-18 14:00:00,Canada,Québec,CA-QC,0.14,27.51,99.96,99.96,hydroquebec.com,false,
2023-01-18 15:00:00,Canada,Québec,CA-QC,0.15,27.58,99.96,99.96,hydroquebec.com,false,
2023-01-18 16:00:00,Canada,Québec,CA-QC,0.0,27.43,100.0,100.0,hydroquebec.com,false,
2023-01-18 17:00:00,Canada,Québec,CA-QC,0.0,27.5,100.0,100.0,hydroquebec.com,false,
2023-01-18 18:00:00,Canada,Québec,CA-QC,0.0,27.53,100.0,100.0,hydroquebec.com,false,
2023-01-18 19:00:00,Canada,Québec,CA-QC,0.0,27.46,100.0,100.0,hydroquebec.com,false,
2023-01-18 20:00:00,Canada,Québec,CA-QC,0.0,27.36,100.0,100.0,hydroquebec.com,false,
2023-01-18 21:00:00,Canada,Québec,CA-QC,0.0,27.21,100.0,100.0,hydroquebec.com,false,
2023-01-18 22:00:00,Canada,Québec,CA-QC,0.0,27.03,100.0,100.0,hydroquebec.com,false,
2023-01-18 23:00:00,Canada,Québec,CA-QC,0.0,26.97,100.0,100.0,hydroquebec.com,false,
2023-01-19 00:00:00,Canada,Québec,CA-QC,0.0,27.03,100.0,100.0,hydroquebec.com,false,
2023-01-19 01:00:00,Canada,Québec,CA-QC,0.0,27.07,100.0,100.0,hydroquebec.com,false,
2023-01-19 02:00:00,Canada,Québec,CA-QC,0.0,27.1,100.0,100.0,hydroquebec.com,false,
2023-01-19 03:00:00,Canada,Québec,CA-QC,0.0,27.21,100.0,100.0,hydroquebec.com,false,
2023-01-19 04:00:00,Canada,Québec,CA-QC,0.0,27.33,100.0,100.0,hydroquebec.com,false,
2023-01-19 05:00:00,Canada,Québec,CA-QC,0.0,27.48,100.0,100.0,hydroquebec.com,false,
2023-01-19 06:00:00,Canada,Québec,CA-QC,0.0,27.5,100.0,100.0,hydroquebec.com,false,
2023-01-19 07:00:00,Canada,Québec,CA-QC,0.0,27.52,100.0,100.0,hydroquebec.com,false,
2023-01-19 08:00:00,Canada,Québec,CA-QC,0.0,27.62,100.0,100.0,hydroquebec.com,false,
2023-01-19 09:00:00,Canada,Québec,CA-QC,0.0,27.64,100.0,99.92,hydroquebec.com,false,
2023-01-19 10:00:00,Canada,Québec,CA-QC,0.0,27.58,100.0,100.0,hydroquebec.com,false,
2023-01-19 11:00:00,Canada,Québec,CA-QC,0.0,27.3,100.0,100.0,hydroquebec.com,false,
2023-01-19 12:00:00,Canada,Québec,CA-QC,0.0,27.1,100.0,100.0,hydroquebec.com,false,
2023-01-19 13:00:00,Canada,Québec,CA-QC,0.0,27.08,100.0,100.0,hydroquebec.com,false,
2023-01-19 14:00:00,Canada,Québec,CA-QC,0.0,27.16,100.0,100.0,hydroquebec.com,false,
2023-01-19 15:00:00,Canada,Québec,CA-QC,0.0,27.29,100.0,100.0,hydroquebec.com,false,
2023-01-19 16:00:00,Canada,Québec,CA-QC,0.0,27.37,100.0,100.0,hydroquebec.com,false,
2023-01-19 17:00:00,Canada,Québec,CA-QC,0.0,27.6,100.0,100.0,hydroquebec.com,false,
2023-01-19 18:00:00,Canada,Québec,CA-QC,0.0,27.75,100.0,100.0,hydroquebec.com,false,
2023-01-19 19:00:00,Canada,Québec,CA-QC,0.0,27.71,100.0,100.0,hydroquebec.com,false,
2023-01-19 20:00:00,Canada,Québec,CA-QC,0.0,27.67,100.0,100.0,hydroquebec.com,false,
2023-01-19 21:00:00,Canada,Québec,CA-QC,0.0,27.55,100.0,100.0,hydroquebec.com,false,
2023-01-19 22:00:00,Canada,Québec,CA-QC,0.0,27.39,100.0,100.0,hydroquebec.com,false,
2023-01-19 23:00:00,Canada,Québec,CA-QC,0.0,27.29,100.0,100.0,hydroquebec.com,false,
2023-01-20 00:00:00,Canada,Québec,CA-QC,0.0,27.22,100.0,100.0,hydroquebec.com,false,
2023-01-20 01:00:00,Canada,Québec,CA-QC,0.0,27.23,100.0,100.0,hydroquebec.com,false,
2023-01-20 02:00:00,Canada,Québec,CA-QC,0.0,27.28,100.0,100.0,hydroquebec.com,false,
2023-01-20 03:00:00,Canada,Québec,CA-QC,0.0,27.4,100.0,100.0,hydroquebec.com,false,
2023-01-20 04:00:00,Canada,Québec,CA-QC,0.0,27.6,100.0,100.0,hydroquebec.com,false,
2023-01-20 05:00:00,Canada,Québec,CA-QC,0.0,27.76,100.0,100.0,hydroquebec.com,false,
2023-01-20 06:00:00,Canada,Québec,CA-QC,0.0,27.86,100.0,100.0,hydroquebec.com,false,
2023-01-20 07:00:00,Canada,Québec,CA-QC,0.0,27.94,100.0,100.0,hydroquebec.com,false,
2023-01-20 08:00:00,Canada,Québec,CA-QC,0.01,28.05,100.0,99.9,hydroquebec.com,false,
2023-01-20 09:00:00,Canada,Québec,CA-QC,0.01,28.07,100.0,99.93,hydroquebec.com,false,
2023-01-20 10:00:00,Canada,Québec,CA-QC,0.0,27.92,100.0,100.0,hydroquebec.com,false,
2023-01-20 11:00:00,Canada,Québec,CA-QC,0.0,27.71,100.0,100.0,hydroquebec.com,false,
2023-01-20 12:00:00,Canada,Québec,CA-QC,0.0,27.42,100.0,100.0,hydroquebec.com,false,
2023-01-20 13:00:00,Canada,Québec,CA-QC,0.0,27.25,100.0,100.0,hydroquebec.com,false,
2023-01-20 14:00:00,Canada,Québec,CA-QC,0.0,27.29,100.0,100.0,hydroquebec.com,false,
2023-01-20 15:00:00,Canada,Québec,CA-QC,0.0,27.34,100.0,100.0,hydroquebec.com,false,
2023-01-20 16:00:00,Canada,Québec,CA-QC,0.0,27.34,100.0,100.0,hydroquebec.com,false,
2023-01-20 17:00:00,Canada,Québec,CA-QC,0.0,27.38,100.0,100.0,hydroquebec.com,false,
2023-01-20 18:00:00,Canada,Québec,CA-QC,0.0,27.51,100.0,100.0,hydroquebec.com,false,
2023-01-20 19:00:00,Canada,Québec,CA-QC,0.0,27.51,100.0,100.0,hydroquebec.com,false,
2023-01-20 20:00:00,Canada,Québec,CA-QC,0.0,27.45,100.0,100.0,hydroquebec.com,false,
2023-01-20 21:00:00,Canada,Québec,CA-QC,0.0,27.42,100.0,100.0,hydroquebec.com,false,
2023-01-20 22:00:00,Canada,Québec,CA-QC,0.0,27.37,100.0,100.0,hydroquebec.com,false,
2023-01-20 23:00:00,Canada,Québec,CA-QC,0.0,27.33,100.0,100.0,hydroquebec.com,false,
2023-01-21 00:00:00,Canada,Québec,CA-QC,0.0,27.34,100.0,100.0,hydroquebec.com,false,
2023-01-21 01:00:00,Canada,Québec,CA-QC,0.0,27.43,100.0,100.0,hydroquebec.com,false,
2023-01-21 02:00:00,Canada,Québec,CA-QC,0.0,27.51,100.0,100.0,hydroquebec.com,false,
2023-01-21 03:00:00,Canada,Québec,CA-QC,0.0,27.58,100.0,100.0,hydroquebec.com,false,
2023-01-21 04:00:00,Canada,Québec,CA-QC,0.0,27.74,100.0,100.0,hydroquebec.com,false,
2023-01-21 05:00:00,Canada,Québec,CA-QC,0.0,27.9,100.0,100.0,hydroquebec.com,false,
2023-01-21 06:00:00,Canada,Québec,CA-QC,0.0,27.96,100.0,100.0,hydroquebec.com,false,
2023-01-21 07:00:00,Canada,Québec,CA-QC,0.0,28.03,100.0,100.0,hydroquebec.com,false,
2023-01-21 08:00:00,Canada,Québec,CA-QC,0.0,28.09,100.0,100.0,hydroquebec.com,false,
2023-01-21 09:00:00,Canada,Québec,CA-QC,0.0,28.07,100.0,100.0,hydroquebec.com,false,
2023-01-21 10:00:00,Canada,Québec,CA-QC,0.0,27.99,100.0,100.0,hydroquebec.com,false,
2023-01-21 11:00:00,Canada,Québec,CA-QC,0.0,27.86,100.0,100.0,hydroquebec.com,false,
2023-01-21 12:00:00,Canada,Québec,CA-QC,0.0,27.77,100.0,100.0,hydroquebec.com,false,
2023-01-21 13:00:00,Canada,Québec,CA-QC,0.01,27.75,100.0,100.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-21 14:00:00,Canada,Québec,CA-QC,0.04,27.78,99.99,99.99,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-21 15:00:00,Canada,Québec,CA-QC,0.04,27.8,99.99,99.99,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-21 16:00:00,Canada,Québec,CA-QC,0.02,27.8,99.99,99.99,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-21 17:00:00,Canada,Québec,CA-QC,0.05,27.85,99.99,99.99,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-21 18:00:00,Canada,Québec,CA-QC,0.09,27.93,99.98,99.98,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-21 19:00:00,Canada,Québec,CA-QC,0.07,27.88,99.98,99.98,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
